"TOA5","Litvak - SEN Flux","CR1000X","2100","CR1000X.Std.05.02","CPU:UBG_1KX_EasyFluxDL_4.3.25.CR1X","59351","flux"
"TIMESTAMP","RECORD","Fc_wpl","LE_wpl","Hc","tau","u_star","CSAT_n_Tot","CO2_n_Tot","H2O_n_Tot","Ux_Avg","Uy_Avg","Uz_Avg","Ts_Avg","co2_mean_Avg","h2o_mean_Avg","co2_um_m_Avg","h2o_mm_m_Avg","rho_a_mean_Avg","rho_a_IRGA","press_Avg","wnd_dir_compass","wnd_dir_csat3","wnd_spd","rslt_wnd_spd","std_wnd_dir","stdev_Ts","stdev_co2","stdev_h2o","stdev_Ux","stdev_Uy","stdev_Uz","cov_Ts_Ux","cov_Ts_Uy","cov_Ts_Uz","cov_Ux_Uy","cov_Ux_Uz","cov_Uy_Uz","cov_co2_Ux","cov_co2_Uy","cov_co2_Uz","cov_h2o_Ux","cov_h2o_Uy","cov_h2o_Uz","panelT_1000x_Avg","batt_1000x_Avg","battbank_Avg","panelV_Avg","low12V_1000x_Tot","watchdog_1000x_Tot","csat_warnings","irga_warnings","del_T_f_Tot","sig_lck_f_Tot","amp_h_f_Tot","amp_l_f_Tot","chopper_f_Tot","detector_f_Tot","pll_f_Tot","sync_f_Tot","agc_Avg","Rad_short_Up_Avg","Rad_short_Dn_Avg","Rad_long_Up_Avg","Rad_long_Dn_Avg","CG3UpCo_Avg","CG3DnCo_Avg","NetTot_Avg","NetRs_Avg","NetRl_Avg","CNR1TC_Avg","par_faceup_Avg","par_facedown_Avg","AirTC_Avg","RH_Avg","RTD_50cm_Avg","RTD_150cm_Avg","RTD_250cm_Avg","TargmV_Avg","SBTempC_Avg","TargTempC_Avg","rain_Tot","e_hmp_mean_Avg","e_sat_Avg","h2o_hmp_mean_Avg","e_sat_IRGA","Wind_Sentry_WVc(1)","Wind_Sentry_WVc(2)","WS_ms_sentry_Avg","WindDir_sentry_Avg","SWC_BLUG1_2p5_Avg","SWC_BLUG1_12p5_Avg","SWC_BLUG1_22p5_Avg","SWC_BLUG1_37p5_Avg","SWC_BLUG1_52p5_Avg","SWC_O1_2p5_Avg","SWC_O1_12p5_Avg","SWC_O1_22p5_Avg","SWC_O1_37p5_Avg","SWC_O1_52p5_Avg","SWC_BLAG1_2p5_Avg","SWC_BLAG1_12p5_Avg","SWC_BLAG1_22p5_Avg","SWC_BLAG1_37p5_Avg","SWC_BLAG1_52p5_Avg","SoilT_BLA_2p5_Avg","SoilT_BLA_12p5_Avg","SoilT_BLA_22p5_Avg","SoilT_BLA_37p5_Avg","SoilT_BLA_52p5_Avg","SoilT_BLU_2p5_Avg","SoilT_BLU_12p5_Avg","SoilT_BLU_22p5_Avg","SoilT_BLU_37p5_Avg","SoilT_BLU_52p5_Avg","SoilT_O1_2p5_Avg","SoilT_O1_12p5_Avg","SoilT_O1_22p5_Avg","SoilT_O1_37p5_Avg","SoilT_O1_52p5_Avg","Soil_CO2_O_5_Avg","Soil_CO2_O_10_Avg","Soil_CO2_O_30_Avg","Soil_CO2_Blu_5_Avg","Soil_CO2_Blu_10_Avg","Soil_CO2_Blu_30_Avg","Soil_CO2_Bla_5_Avg","Soil_CO2_Bla_10_Avg","Soil_CO2_Bla_30_Avg","Soil_CO2_Surface_Avg","daysonCard","crdFlag_Tot","crdMbFree","SkippedScan","SkippedSystemScan"
"2025-04-03 19:30:00",17,-0.32393,0.8567788,-21.76646,0.0807725,0.2825018,18000,18000,18000,3.339828,0.8298275,0.1721897,11.50591,647.4261,1.787403,421.8267,2.844216,1.012035,1.012094,82.69748,166.0466,13.95341,3.484172,3.441384,8.976219,0.186002,0.4382603,0.00587422,0.8037336,0.5680376,0.3434729,0.0979073,0.03452092,-0.01604452,0.08508527,-0.05084442,-0.01178118,-0.2295887,-0.07878381,0.02080742,-0.002706202,-0.0003270641,0.0003279322,11.79434,11.31767,12.11123,0.04365595,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.402818,1.180804,-46.39765,-3.122951,321.795,365.0697,-45.85832,-2.583622,-43.2747,10.69227,0.007584206,-0.01961388,11.2751,17.51839,11.01254,"NAN",10.85353,-70.31,11.32,"NAN",0,0.1472513,1.324713,1.118019,1.339359,3.362101,247.4933,3.362,246.7,18.99865,19.50489,21.66241,19.96388,19.94583,17.70002,21.48403,20.68472,21.12223,"NAN",20.25417,23.62714,22.24582,22.2972,19.76805,13.1336,17.18635,17.80394,14.7554,16.10615,12.72443,17.446,18.29547,17.12168,15.75672,13.28622,16.01624,16.04161,16.21946,0,451.6766,697.6838,713.3049,654.8039,757.2399,533.1581,9958.842,730.4496,1243.225,9978.986,0,0,7999,0,0
"2025-04-03 20:00:00",18,0.238035,1.18224,-14.61647,0.08634596,0.2918589,18000,18000,18000,3.83093,-0.2214052,0.1728942,11.20015,648.2861,1.754124,421.7159,2.786836,1.012419,1.013669,82.73692,183.3077,356.6923,3.948041,3.837323,13.56445,0.2098483,0.5156283,0.01578368,0.8497022,0.9572381,0.3657614,0.06471658,0.0820557,-0.01149497,-0.1980834,-0.0578908,-0.006482065,-0.1369605,-0.2334409,0.03526092,-0.007121961,0.01045526,0.0001923309,11.61121,11.26909,12.09266,0.04086533,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.547414,1.273563,-49.77049,-3.908441,316.7403,362.6024,-48.68303,-2.820976,-45.86205,10.36748,0.008712837,-0.0201379,10.96525,17.5195,10.66644,"NAN",10.59461,-70.82,11.03,"NAN",0,0.142997,1.303715,1.100612,1.312955,3.812593,264.2625,3.813,261.9,18.9785,19.49445,21.64112,19.97013,19.94722,17.68683,21.47847,20.69166,21.12638,"NAN",20.24033,23.59727,22.24931,22.30416,19.76737,12.52787,16.58305,17.50904,14.84315,16.18218,12.05689,16.86737,18.09381,17.14009,15.84004,12.72557,15.4379,15.50607,16.23679,0,445.5469,701.185,716.5552,644.7874,740.8122,525.5688,9958.724,738.8975,1238.013,9979.322,0,0,7999,0,0
"2025-04-03 20:30:00",19,0.08690523,1.992272,-17.88406,0.08822979,0.294551,18000,18000,18000,3.052475,-1.556608,0.1616019,10.45964,650.4237,1.692035,421.7186,2.679386,1.014031,1.016937,82.78682,207.0193,332.9807,3.462444,3.426457,8.257806,0.2789522,0.6543796,0.02391627,0.7358494,0.5737063,0.3280042,0.1387182,-0.06470884,-0.01006381,-0.1510764,-0.04853433,0.03985486,-0.3014688,0.1307964,0.02523503,-0.001375232,0.002013495,0.0007545077,11.28553,11.25719,12.07093,0.04108424,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.789353,1.196835,-51.37993,-4.505062,311.7977,358.6726,-49.86106,-2.986189,-46.87487,9.720379,0.01229015,-0.02121787,10.30103,17.69806,9.961903,"NAN",10.1052,-19.41,10.38,"NAN",0,0.1348988,1.235416,1.062366,1.250607,2.827861,292.2581,2.828,291.4,18.96253,19.47781,21.64506,19.97985,19.95069,17.67639,21.47501,20.69167,21.13193,"NAN",20.23335,23.57018,22.24929,22.30694,19.77013,11.86653,16.04207,17.20763,14.92469,16.2704,11.34982,16.33041,17.88739,17.15473,15.91101,12.12715,14.94069,15.03132,16.24782,0,444.936,696.2127,718.0916,632.0997,749.316,536.3107,9958.084,740.4763,1257.551,9979.217,0,0,7999,0,0
"2025-04-03 21:00:00",20,0.02039233,1.162242,-17.93342,0.07565007,0.2724539,18000,18000,18000,2.826705,-1.633518,0.1308816,10.06291,651.728,1.658558,421.6459,2.620637,1.01706,1.019115,82.84782,210.0231,329.9769,3.325315,3.264752,10.93134,0.2527435,0.6346256,0.008124207,0.6803185,0.6187172,0.3118801,0.107186,-0.03209908,-0.0129641,-0.003971756,-0.03872138,0.04726798,-0.2643075,0.05292054,0.02806315,-0.003430892,0.0006843093,0.0004036821,10.76475,11.2647,12.05116,0.0411325,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.48061,1.240096,-45.56983,-3.92853,315.3528,356.9941,-44.36201,-2.720706,-41.6413,9.280475,0.009922246,-0.01935703,9.892177,17.78535,9.586554,"NAN",9.617086,-18.28,9.93,"NAN",0,0.1302896,1.190094,0.9998313,1.218256,3.361245,295.9623,3.361,295.7,18.94585,19.46601,21.62574,19.98127,19.95138,17.66669,21.46945,20.69374,21.1368,"NAN",20.20698,23.54448,22.24654,22.3104,19.76875,11.41672,15.51203,16.92389,14.97711,16.33877,10.82077,15.80732,17.68125,17.12255,15.96261,11.58584,14.43305,14.59441,16.23025,0,435.7906,691.0623,713.1544,635.5826,742.5563,536.9235,9958.69,731.1144,1236.963,9978.687,0,0,7999,0,0
"2025-04-03 21:30:00",21,0.007252761,1.2219,-17.28119,0.05138245,0.2242717,18000,18000,18000,2.625609,-1.002728,0.1233577,9.52343,653.0983,1.662545,421.519,2.620633,1.019279,1.021565,82.88875,200.902,339.098,2.86993,2.810565,11.64967,0.256888,0.5333303,0.01902851,0.7340507,0.5364475,0.2800797,0.1309374,-0.01635679,-0.0110185,0.03524172,-0.02426426,0.02456647,-0.2737924,0.04037555,0.02447737,-0.01006678,-0.001779056,0.0001694439,10.27608,11.21343,12.0306,0.04100353,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.406514,1.260303,-41.73469,-3.277304,316.452,354.9094,-41.1242,-2.666817,-38.45739,8.743637,0.00895106,-0.01946963,9.314664,18.45267,9.065033,"NAN",9.061826,-16.94,9.38,"NAN",0,0.1287514,1.203408,1.003302,1.174887,1.215302,275.3148,1.215,285.5,18.92989,19.44932,21.63753,19.98401,19.95139,17.65627,21.46043,20.69653,21.14028,"NAN",20.18682,23.51532,22.24307,22.31458,19.77291,10.99892,15.05417,16.63336,15.02105,16.40234,10.39995,15.35741,17.45149,17.09174,15.9929,11.17452,13.99728,14.17569,16.20586,0,435.7365,689.3136,731.1178,625.4488,733.0571,531.6215,9958.734,728.7433,1247.392,9979.14,0,0,7999,0,0
"2025-04-03 22:00:00",22,-0.1078738,-18.04053,-4.433175,0.07552396,0.2718743,18000,18000,18000,0.3191636,-2.355136,0.08426119,9.540732,653.1448,1.917956,421.5745,3.023197,1.021881,1.021759,82.91151,262.2824,277.7176,2.839649,2.376667,32.70653,0.3877049,0.8589141,0.2356908,1.556219,1.140759,0.2613994,0.2738054,-0.1349688,0.0007386357,0.6655285,0.02974099,0.02025596,-0.5394907,0.3020322,-0.001122624,-0.148082,0.05345561,-0.009442765,9.921074,11.18834,12.00999,0.0409481,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.563576,1.040208,-41.46522,-3.899692,317.021,354.5865,-40.16931,-2.603784,-37.56553,8.802374,0.001650116,-0.01947211,9.374693,21.35601,9.074897,"NAN",9.106753,-13.45,9.38,"NAN",0,0.1511129,1.131148,0.9829701,1.173664,1.091259,2.4847,1.091,146.2,18.9146,19.43682,21.61944,19.98403,19.9514,17.64723,21.45348,20.69722,21.14307,"NAN",20.16949,23.49518,22.2375,22.31943,19.77153,10.7761,14.61955,16.34961,15.03296,16.44138,10.13424,14.93816,17.2223,17.0283,16.00824,10.87616,13.587,13.79569,16.14566,0,422.7187,681.803,720.3311,616.1817,737.7161,536.8181,9957.937,726.065,1241.394,9978.927,0,0,7999,0,0
"2025-04-03 22:30:00",23,-0.0685657,-2.428641,-5.6614,0.003246083,0.05628086,18000,18000,18000,-1.023977,-0.9876688,0.02130657,8.71087,654.4471,2.433045,421.3723,3.82586,1.021719,1.024798,82.91801,316.034,223.966,1.504217,1.422678,18.85866,0.3568867,0.7624286,0.09343334,0.4415137,0.6104122,0.1565207,-0.002716106,-0.1741906,-0.003614025,0.01385903,0.0009745348,-0.002898295,0.003143904,0.3757815,0.006006021,-0.02314684,0.004755375,-0.0006583557,9.588215,11.16329,11.99045,0.04078054,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.954287,0.8654299,-38.58782,-3.635801,315.1089,350.061,-37.77173,-2.819717,-34.95202,7.855498,0.003673781,-0.01744248,8.493784,28.64955,8.059387,"NAN",8.302057,-11.94,8.3,"NAN",0,0.2072669,1.084173,1.353456,1.10424,0.1142164,17.68007,0.114,52.48,18.90211,19.42433,21.61178,19.99165,19.95485,17.64098,21.44583,20.69792,21.14442,"NAN",20.16528,23.47226,22.23335,22.31529,19.7736,10.3335,14.25998,16.10707,15.06421,16.50498,9.700785,14.57416,17.04638,16.97136,16.04323,10.54099,13.28087,13.49104,16.09805,0,425.021,674.7279,725.2919,617.6835,742.3339,536.2237,9957.667,726.6454,1290.847,9978.033,0,0,7999,0,0
"2025-04-03 23:00:00",24,-0.1289944,-3.10277,2.252022,0.01928865,0.1370396,18000,18000,18000,-0.9224782,-0.314933,-0.005194292,8.197725,656.0917,2.724096,421.6048,4.275279,1.024748,1.027093,82.95479,341.1502,198.8498,1.074381,0.9747559,24.66553,0.2020594,0.5082632,0.04658076,0.4047377,0.5724199,0.118354,-0.05899021,-0.08113936,0.001539536,0.1774606,-0.008348878,-0.0144151,0.1685597,0.224788,-0.007944643,0.008627219,0.01222992,-0.001160987,8.97537,11.15086,11.97115,0.04064438,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.687834,1.075905,-35.09484,-2.68192,314.8287,347.2416,-35.17666,-2.763738,-32.41292,7.103121,0.007108084,-0.01719723,7.829975,33.22532,7.423152,"NAN",7.570621,-4.619,7.659,"NAN",0,0.2407262,1.04968,1.765302,1.063333,0,0,0,82.1,18.89376,19.41667,21.60559,19.99028,19.95694,17.63542,21.43891,20.69653,21.14651,"NAN",20.14724,23.45141,22.22917,22.32083,19.77569,9.978217,13.91316,15.86323,15.06641,16.54035,9.317116,14.22261,16.85453,16.8924,16.0464,10.17289,12.94126,13.1816,16.03211,0,428.2132,663.7092,729.4467,605.5251,732.2215,547.3358,9958.191,723.9492,1274.71,9977.728,0,0,7999,0,0
"2025-04-03 23:30:00",25,0.005369996,0.3291751,1.421006,0.00225211,0.04680192,18000,18000,18000,-0.7480534,0.126787,-0.02653781,7.972914,657.0346,2.823393,421.8108,4.426985,1.027518,1.028164,82.97543,9.619629,170.3804,0.8130635,0.7587202,20.94091,0.4099592,0.8334761,0.05479339,0.2594338,0.2959589,0.06111836,0.01053626,-0.05334304,0.002044294,-0.0379778,0.001186895,-0.003554002,-0.03561064,0.09741379,-0.00475728,-0.003562223,-0.004954709,1.847115E-05,8.351957,11.118,11.95308,0.04036478,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.291651,1.328031,-31.10094,-2.21988,315.9706,344.8517,-31.50075,-2.619682,-28.88107,6.530613,0.007965202,-0.01854121,7.432141,34.96613,6.890004,"NAN",6.960011,-4.165,7.361,"NAN",0,0.2504463,0.9892235,1.944825,1.046435,0,0,0,101.5,18.88265,19.40488,21.60347,19.99236,19.95625,17.6271,21.43126,20.69376,21.14655,"NAN",20.12846,23.43129,22.22083,22.32013,19.77777,9.640891,13.58032,15.60084,15.07289,16.56215,8.964704,13.88819,16.647,16.81974,16.03642,9.806241,12.61548,12.85677,15.97401,0,417.6618,666.7244,724.7717,603.82,727.3946,542.9089,9957.109,714.8438,1282.501,9977.62,0,0,7999,0,0
"2025-04-04 00:00:00",26,-0.1428329,-2.578345,-8.858387,0.01070184,0.1019461,18000,18000,18000,-1.337523,0.02834796,-0.05467832,7.575545,658.3044,2.8393,421.9942,4.445264,1.029251,1.029715,82.98337,1.214172,178.7858,1.43497,1.337824,21.07544,0.3253511,0.5138954,0.05178552,0.8681079,0.4796073,0.1805205,-0.1755546,0.05911129,-0.01580019,-0.004141897,0.03588671,-0.008410389,0.1185785,-0.1159369,0.0184745,-0.03594403,0.004509846,-0.00233531,7.839345,11.09454,11.93469,0.04025508,0,0,0,0,0,0,0,0,0,0,0,0,44,-0.993786,1.259524,-29.07223,-0.8119993,316.5897,344.85,-30.51353,-2.25331,-28.26023,6.246101,0.006117607,-0.0181352,6.956141,36.08049,6.638619,"NAN",6.611178,-4.909,7.015,"NAN",0,0.253311,1.035592,1.915607,1.018188,0.2733501,95.42313,0.273,96.9,18.87016,19.39377,21.59583,19.99166,19.95763,17.62085,21.41669,20.69098,21.14929,"NAN",20.11328,23.41322,22.21669,22.32153,19.77847,9.438732,13.25125,15.35562,15.04841,16.57084,8.755981,13.5743,16.44945,16.73659,16.01072,9.527393,12.29127,12.57304,15.90016,0,418.1579,656.7243,728.8312,609.992,720.4296,546.2308,9958.124,717.8641,1269.636,9977.521,0,0,7999,0,0
"2025-04-04 00:30:00",27,-0.0790782,-0.9984161,-3.542968,0.005598682,0.07374845,18000,18000,18000,-1.524429,0.2943526,-0.08437044,7.606827,658.8636,2.909547,422.515,4.556902,1.031017,1.02939,82.96701,10.92883,169.0712,1.579438,1.552589,10.56085,0.2568018,0.5771379,0.01106032,0.6868604,0.3492545,0.1885402,-0.1553231,0.04466058,-0.01217777,-0.1341515,0.02933884,-0.005260676,0.3280988,-0.09649661,0.02296188,-0.005000997,0.001313956,-0.0006078509,7.690582,11.09156,11.91629,0.04063376,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.213087,0.9894094,-29.58452,-1.053371,318.0497,346.5809,-30.73365,-2.202496,-28.53115,6.643843,0.002809834,-0.01596512,7.277165,36.92943,7.095982,"NAN",7.063195,-10.95,7.296,"NAN",0,0.2642306,1.00227,2.052947,1.019595,0.8923603,103.932,0.892,104,18.86112,19.38681,21.58198,19.98958,19.95903,17.61736,21.41112,20.69096,21.15208,"NAN",20.10969,23.39724,22.20973,22.32015,19.78055,9.349239,12.94252,15.13279,14.99991,16.56736,8.713816,13.2972,16.26438,16.61308,15.97369,9.424278,12.03116,12.31698,15.78281,0,414.6438,654.3853,745.837,606.9445,729.6334,553.2153,9957.797,716.864,1300.476,9977.927,0,0,7999,0,0
"2025-04-04 01:00:00",28,-0.09654625,-1.23259,-6.89653,0.02142388,0.1442791,18000,18000,18000,-0.1070319,-1.230929,0.03723682,7.627608,658.291,2.908494,422.2339,4.556203,1.029645,1.029179,82.95615,274.9695,265.0305,1.685738,1.235572,41.85779,0.3906915,0.9949531,0.01434291,1.086112,0.8720181,0.1967844,-0.2852274,-0.05913788,-0.004146675,-0.05278187,0.0003180448,-0.04214234,0.7639375,0.1360372,0.005097758,-0.004400593,0.0002259053,-0.000394735,7.645288,11.11235,11.8994,0.04078434,0,0,0,0,0,0,0,0,0,0,0,0,44,-0.9037349,1.332357,-28.86082,-0.8281823,317.6414,345.674,-30.26873,-2.236092,-28.03263,6.415709,0.004137919,-0.01724157,7.082202,36.87154,6.990546,"NAN",6.688481,-12.38,6.88,"NAN",0,0.2638728,1.039749,2.030663,1.021248,0.2998731,356.5464,0.3,154.5,18.85278,19.38057,21.5778,19.9882,19.95902,17.61389,21.40557,20.69097,21.15348,"NAN",20.08552,23.3785,22.2021,22.32083,19.78056,9.191894,12.7193,14.9124,15.01445,16.56528,8.526063,13.06115,16.09503,16.54734,15.94571,9.292549,11.85999,12.13622,15.73256,0,404.5609,652.9946,731.5756,586.025,719.8545,555.4213,9957.86,729.6199,1316.457,9977.641,0,0,7999,0,0
"2025-04-04 01:30:00",29,-0.2400027,-2.097226,-1.044931,0.03469005,0.1835547,18000,18000,18000,-0.33809,-0.2387826,-0.03445046,7.538522,658.6392,2.909178,422.2794,4.555322,1.03022,1.029613,82.96483,324.7675,215.2325,0.6243183,0.4139104,47.02329,0.259305,0.670933,0.01434195,0.4827928,0.4268615,0.1301082,-0.03100586,-0.005060285,-0.003466527,0.1216052,-0.007699269,-0.001534658,0.05597961,-0.02057469,-0.004365181,0.001474505,-0.0002435376,-0.0007251655,7.604444,11.05661,11.88425,0.04080051,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.380392,1.065314,-27.43232,-1.397441,318.8287,344.8636,-28.48058,-2.445705,-26.03488,6.366968,0.003913464,-0.01653616,7.209744,37.08887,6.95426,"NAN",6.694072,-12.41,6.834,"NAN",0,0.2636674,0.9978506,2.043437,1.014857,0,0,0,93.4,18.84585,19.37084,21.57287,19.98611,19.96181,17.61181,21.39583,20.68542,21.15278,"NAN",20.08816,23.36253,22.19515,22.31875,19.78333,9.117957,12.50175,14.72128,14.98035,16.56242,8.411534,12.84412,15.93379,16.44776,15.91063,9.187358,11.67635,11.96407,15.64252,0,408.3837,652.3527,734.4038,592.0983,706.0146,545.229,9958.191,720.3422,1303.583,9977.368,0,0,7999,0,0
"2025-04-04 02:00:00",30,-0.1797241,-1.625827,-8.482435,0.01504623,0.1207853,18000,18000,18000,-0.2242509,0.253244,0.007202028,7.037732,659.8604,2.907946,422.3534,4.545834,1.029872,1.031335,82.95518,48.47476,131.5252,0.8279094,0.3382623,62.29242,0.4024801,0.8072838,0.03009317,0.5259784,0.6821823,0.07533671,0.09993149,0.1629556,-0.006956236,0.2979009,-0.002642281,-0.01077307,-0.1840781,-0.2802169,0.008957202,0.005927895,0.009523007,-0.0004414173,7.439533,11.07053,11.86747,0.04087019,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.615135,1.186458,-33.21548,-2.212928,310.0252,341.0277,-33.80415,-2.801592,-31.00256,5.755445,0.005177303,-0.01867252,6.633646,38.29792,5.997484,"NAN",6.161798,-9.85,6.301,"NAN",0,0.2610293,0.93591,2.020857,0.9808373,0,0,0,138.8,18.83889,19.36251,21.56742,19.98819,19.9611,17.60833,21.38958,20.68681,21.15069,"NAN",20.07287,23.35002,22.1896,22.31876,19.78056,8.70163,12.32088,14.54735,14.95417,16.56929,8.051968,12.64828,15.77602,16.36566,15.8884,8.96444,11.53163,11.79122,15.57848,0,399.6782,647.8182,747.3586,578.2638,712.15,552.5034,9956.504,708.0321,1292.898,9976.783,0,0,7999,0,0
"2025-04-04 02:30:00",31,-0.04472897,-0.5751727,-5.937007,0.01449101,0.1184013,18000,18000,18000,-0.6137943,-0.859232,0.01835265,6.419276,660.9637,2.895151,422.0919,4.515471,1.031894,1.03368,82.95992,305.5402,234.4598,1.279301,1.055942,33.84547,0.5057563,1.092171,0.02749923,0.4545751,0.7397516,0.08559143,-0.1582164,-0.08608041,-0.002862749,0.1362206,0.003097914,0.002951083,0.3612188,0.1911297,0.004977472,-0.001915885,-0.003132913,-0.0001009168,6.986269,11.02272,11.85003,0.04090578,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.459451,1.116247,-34.8624,-2.763868,306.0331,338.1317,-34.67423,-2.575699,-32.09853,5.277839,0.00343661,-0.01904811,5.898697,39.7075,5.373342,"NAN",5.670004,-9.86,5.756,"NAN",0,0.2577057,0.9009717,1.990364,0.9402621,0,0,0,43.45,18.83127,19.35626,21.55905,19.98681,19.96181,17.60348,21.37989,20.68056,21.15001,"NAN",20.06671,23.33544,22.18543,22.31597,19.78195,8.153926,12.0984,14.37742,14.92217,16.56318,7.44439,12.41049,15.63435,16.26869,15.85017,8.462827,11.30745,11.56776,15.51187,0,394.6973,645.9026,747.3381,576.939,706.7925,541.5273,9957.57,714.7247,1295.119,9977.137,9,0,7999,0,0
"2025-04-04 03:00:00",32,-0.156355,-3.125011,-4.596751,0.01608093,0.1246367,18000,18000,18000,-0.5185562,0.2474025,-0.01205774,6.075478,661.9186,2.965289,422.1129,4.61845,1.034702,1.035188,82.97939,25.50571,154.4943,1.135888,0.5745508,56.94152,0.4865634,0.969812,0.05454326,0.970145,0.6020011,0.1283273,0.09736538,-0.0763886,-0.001998954,0.02031195,0.03166588,-0.008244775,-0.3183326,0.1062634,-0.002472416,-0.03584528,-0.008730955,-0.001714215,6.36138,10.98741,11.83277,0.04099397,0,0,0,0,0,0,0,0,0,0,0,0,44,-2.601982,1.717332,-57.92332,-5.575412,278.3454,330.6933,-56.66722,-4.319314,-52.34791,4.327793,0.008720365,-0.02129872,5.491773,41.61665,4.864801,"NAN",4.869101,-11.55,5.187,"NAN",0,0.2635622,0.8713433,1.943707,0.9175574,0,0,0,170.4,18.82154,19.3493,21.54442,19.98819,19.96111,17.59724,21.37225,20.68055,21.1493,"NAN",20.05903,23.32224,22.17639,22.3146,19.78333,7.11307,11.83426,14.19656,14.87624,16.56808,6.481032,12.1273,15.47957,16.179,15.82319,7.784376,10.99471,11.25967,15.43598,0,396.5175,644.0781,734.6265,581.3393,699.5845,541.8533,9957.37,710.2497,1283.585,9976.282,9,0,7999,0,0
"2025-04-04 03:30:00",33,-0.1329394,-3.650133,-23.15235,0.04215817,0.2015988,18000,18000,18000,-2.079792,1.49645,-0.0738164,5.511294,662.5444,3.077777,421.6935,4.78439,1.036387,1.037304,82.9818,35.73578,144.2642,2.620442,2.562207,12.07509,0.4076719,0.9599098,0.07094012,0.7189987,0.6209586,0.2745324,-0.1721283,0.1155914,-0.02815156,-0.119977,0.05104611,-0.0196072,0.4111955,-0.2549729,0.05854571,-0.0325638,0.01324655,-0.002103426,5.572076,10.96681,11.81425,0.04088943,0,0,0,0,0,0,0,0,0,0,0,0,44,-2.23761,1.887853,-68.51252,-6.13839,265.3824,327.7566,-66.49959,-4.125463,-62.37413,3.837146,0.01247105,-0.0259053,4.932204,44.86486,4.486344,"NAN",4.541628,-15.84,4.924,"NAN",0,0.2745781,0.8900199,2.060668,0.881273,1.526265,121.8067,1.526,125.5,18.80905,19.34515,21.53612,19.9861,19.96388,17.58336,21.36319,20.67432,21.15138,"NAN",20.0424,23.30836,22.17152,22.3118,19.78333,6.042947,11.43378,13.98174,14.83105,16.52733,5.307309,11.72657,15.30609,16.09454,15.73959,6.78651,10.4858,10.85341,15.35239,0,401.4308,633.8395,734.2198,560.7036,697.759,535.2616,9956.792,706.2902,1304.275,9976.779,9,0,7999,0,0
"2025-04-04 04:00:00",34,-0.1486903,-2.018299,-47.67613,0.09826801,0.307638,18000,18000,18000,-0.5917157,1.976826,0.01012799,5.323446,663.0662,3.164567,421.6459,4.914887,1.038395,1.038322,83.00729,73.33612,106.6639,2.379302,2.063487,29.51051,0.8885217,2.07452,0.03943525,1.245021,0.6187851,0.2219734,-0.4926838,0.2913999,-0.04328763,-0.08557712,0.08820856,-0.02273308,1.111663,-0.6876768,0.09139568,0.0009079501,0.004420936,-0.0002491218,5.003649,10.96251,11.79592,0.04114668,0,0,0,0,0,0,0,0,0,0,0,0,44,-2.468021,1.714562,-68.4394,-7.631611,264.6848,325.4925,-64.99038,-4.182584,-60.80779,3.676519,0.004135504,-0.0206385,4.662759,46.81127,4.077399,"NAN",4.351801,-17.36,4.581,"NAN",0,0.284044,0.9237726,2.243018,0.870294,0.664349,127.5652,0.664,172.7,18.79516,19.33475,21.53688,19.98127,19.96319,17.57223,21.36043,20.6743,21.14931,"NAN",20.03547,23.29031,22.16253,22.3118,19.78749,5.350429,10.97124,13.7617,14.75795,16.50752,4.628191,11.3172,15.1207,15.975,15.69627,6.110174,9.947639,10.3993,15.24597,0,376.6429,623.3362,734.6455,564.4289,698.3129,532.1019,9956.247,705.7606,1296.092,9976.769,9,0,7999,0,0
